Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Judgement@lowhp_upgraded,Do [sword]<quadruple>[;] if target has|[heart]6 or less[;] take only [sword]1,2,if(target.hp > 6) { attack(d * 4); sfx(~_judgement_hit~); } else { attack(1); bonus(d * 1000); sfx(~_judgement_miss~); },Time Stop,NORMAL,,PINK,,,,,0,NO,NO,excludefromrandomlists|curseavoid,,,,,,,,,,,,
Judgement@lowhp_downgraded,Do [sword]<d6>[;] if target has|[heart]6 or less[;] take only [sword]1,2,if(target.hp > 6) { attack(d); sfx(~_judgement_hit~); } else { attack(1); bonus(d * 1000); sfx(~_judgement_miss~); },Time Stop,NORMAL,,PINK,,,,,0,NO,NO,excludefromrandomlists|curseavoid,,,,,,,,,,,,
Judgement@fullhp,Do [sword]<triple>[;] if target has|full health[;] take only [sword]1,2,if(target.hp < target.maxhp) { attack(d * 3); sfx(~_judgement_hit~); } else { attack(1); bonus(d * 1000); sfx(~_judgement_miss~); },Time Stop,NORMAL,,PINK,change_power,change_power,,,0,NO,NO,excludefromrandomlists|curseavoid,,,,,,,,,,,,
Judgement@fullhp_upgraded,Do [sword]<quadruple>[;] if target has|full health[;] take only [sword]1,2,if(target.hp < target.maxhp) { attack(d * 4); sfx(~_judgement_hit~); } else { attack(1); bonus(d * 1000); sfx(~_judgement_miss~); },Time Stop,NORMAL,,PINK,,,,,0,NO,NO,excludefromrandomlists|curseavoid,,,,,,,,,,,,
Judgement@fullhp_downgraded,Do [sword]<d6>[;] if target has|full health[;] take only [sword]1,2,if(target.hp < target.maxhp) { attack(d); sfx(~_judgement_hit~); } else { attack(1); bonus(d * 1000); sfx(~_judgement_miss~); },Time Stop,NORMAL,,PINK,,,,,0,NO,NO,excludefromrandomlists|curseavoid,,,,,,,,,,,,
Custard Pie,Blind 2 dice[;] then|return the dice,2,givedice(d); inflict(BLIND[;] 2); bonus(1000);,Oh No!,ODD,,YELLOW,change_power,change_power,,,0,NO,NO,excludefromrandomlists|cannotsteal,,,,,,,,,,,,givedice(d);
Custard Pie_upgraded,Blind 4 dice[;] then|return the dice,2,givedice(d); inflict(BLIND[;] 4); bonus(1000);,Oh No!,ODD,,YELLOW,,,,,0,NO,NO,excludefromrandomlists|cannotsteal,,,,,,,,,,,,givedice(d);
Custard Pie_downgraded,Blind 1 dice[;] then|return the dice,2,givedice(d); inflict(BLIND); bonus(1000);,Oh No!,ODD,,YELLOW,,,,,0,NO,NO,excludefromrandomlists|cannotsteal,,,,,,,,,,,,givedice(d);
Spare Cycles,Do [sword]<leftovercpu> damage[;]| [sword]1 for each unused CPU point,1,attack(d);,Overload,COUNTDOWN,12,BRIGHTCYAN,halfcountdown,noeffect,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Charge!,Bash with shield[;]|do [shield]<myshield> damage,2,attack(getstatusself(SHIELD)); bonus(getstatusself(SHIELD) * 100);,Plasma Gun,COUNTDOWN,12,ORANGE,change_power,change_function,,,0,NO,NO,vanilla,,,,,,,,,,,,
Charge!_upgraded,Bash with shield[;]|do [shield]<myshield> damage,2,attack(getstatusself(SHIELD)); bonus(getstatusself(SHIELD) * 100);,Plasma Gun,COUNTDOWN,9,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Charge!_downgraded,Bash with shield[;] do [shield]<myshield>|damage[;] but lose all shield,2,attack(getstatusself(SHIELD)); bonus(getstatusself(SHIELD) * 100); removestatusself(SHIELD[;] getstatusself(SHIELD));,Plasma Gun,COUNTDOWN,12,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,removestatusself(SHIELD[;] getstatusself(SHIELD));
Charge!_weakened,Bash with shield[;] do [shield]<myshield>|damage[;] but lose all shield,2,attack(getstatusself(SHIELD)); bonus(getstatusself(SHIELD) * 100); removestatusself(SHIELD[;] getstatusself(SHIELD));,Plasma Gun,COUNTDOWN,9,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,removestatusself(SHIELD[;] getstatusself(SHIELD));
Divine Dagger,[sword]<timesused> dmg[;] +[sword]1 each use|[gray](Reuseable),2,attack(e.timesused+1);,Magic Dice,NORMAL,,RED,change_power,change_power,,,5,NO,NO,vanilla,,,,e.timesused = 0;,,,,,,,,
Divine Dagger_upgraded,[sword]<timesused> dmg[;] +[sword]1 each use|[gray](Reuseable),2,attack(e.timesused+1);,Magic Dice,NORMAL,,RED,,,,,-1,NO,NO,vanilla,,,,e.timesused = 1;,,,,,,,,
Divine Dagger_downgraded,[sword]<timesused> dmg[;] +[sword]1 each use|[gray](Reuseable),2,attack(e.timesused+1);,Magic Dice,NORMAL,,RED,,,,,3,NO,NO,vanilla,,,,e.timesused = 0;,,,,,,,,
Divine Hammer,Do [shock]<double> damage[;]|[shock]Shock all equipment,2,attack(d * 2[;] SHOCK); inflict(SHOCK[;]ALL);,Zap,NORMAL,,YELLOW,change_requirements,change_function,,,0,NO,NO,vanilla,,,,,,,,,,,,
Divine Hammer_upgraded,Do [shock]<triple> damage[;]|[shock]Shock all equipment,2,attack(d * 3[;] SHOCK); inflict(SHOCK[;]ALL);,Zap,NORMAL,,YELLOW,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Divine Hammer_downgraded,[shock]Shock all equipment,2,inflict(SHOCK[;]ALL);,Zap,NORMAL,,YELLOW,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Divine Megaphone,Do [weaken]<double> damage[;]|[weaken]Weaken all equipment,2,attack(d * 2[;] WEAKEN); inflict(WEAKEN[;]ALL);,Burrower,NORMAL,,ORANGE,change_requirements,change_function,,,0,NO,NO,vanilla,,,,,,,,,,,,
Divine Megaphone_upgraded,Do [weaken]<triple> damage[;]|[weaken]Weaken all equipment,2,attack(d * 3[;] WEAKEN); inflict(WEAKEN[;]ALL);,Burrower,NORMAL,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Divine Megaphone_downgraded,[weaken]Weaken all equipment,2,inflict(WEAKEN[;]ALL);,Burrower,NORMAL,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Apocalypse,Do [sword]30 damage[;]|inflict [curse]99 curses,2,attack(30); inflict(CURSE[;]99);,Hellfire,COUNTDOWN,20,PURPLE,change_power,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,
Apocalypse_upgraded,Do [sword]35 damage[;]|inflict [curse]99 curses,2,attack(35); inflict(CURSE[;]99);,Hellfire,COUNTDOWN,20,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Apocalypse_downgraded,Do [sword]20 damage[;]|inflict [curse]99 curses,2,attack(20); inflict(CURSE[;]99);,Hellfire,COUNTDOWN,20,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Mega Storm,Do [shock]20 damage[;]|[shock]Shock all equipment,2,attack(20[;] SHOCK); inflict(SHOCK[;]ALL);,Hellfire,COUNTDOWN,20,YELLOW,change_power,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,
Mega Storm_upgraded,Do [shock]25 damage[;]|[shock]Shock all equipment,2,attack(25[;] SHOCK); inflict(SHOCK[;]ALL);,Hellfire,COUNTDOWN,20,YELLOW,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Mega Storm_downgraded,Do [shock]10 damage[;]|[shock]Shock all equipment,2,attack(10[;] SHOCK); inflict(SHOCK[;]ALL);,Hellfire,COUNTDOWN,20,YELLOW,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Switch Fighter,Switch Fighter|[gray](Once per turn)[],2,monstercard_switchfighters(e);,,,,BLACK,,,,none,0,YES,NO,cannotsteal|excludefromrandomlists|powercard|curseavoid,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
The Warrior,Select,2,monstercard([~Rusty Sword~[;]~Iron Shield~[;]~Combat Roll~][;]e);,,,,BRIGHTCYAN,,,,none,0,YES,NO,cannotsteal|excludefromrandomlists|monstercard|curseavoid,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
The Thief,Select,2,monstercard([~Pocket Knife~[;]~Hacksaw~][;]e);,,,,GREEN,,,,none,0,YES,NO,cannotsteal|excludefromrandomlists|monstercard|curseavoid,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
The Robot,Select,2,monstercard([~Missing Score~[;]~Capacitor~][;]e);,,,,GRAY,,,,none,0,YES,NO,cannotsteal|excludefromrandomlists|monstercard|curseavoid,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
The Inventor,Select,2,monstercard([~Hammer~[;]~Spanner~[;]~Pea Shooter~][;]e);,,,,ORANGE,,,,none,0,YES,NO,cannotsteal|excludefromrandomlists|monstercard|curseavoid,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
The Witch,Select,2,monstercard([~Cauldron~[;]~Magic Missile~[;]~Magic Missile~[;]~Hex~][;]e);,,,,PURPLE,,,,none,0,YES,NO,cannotsteal|excludefromrandomlists|monstercard|curseavoid,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
The Jester,Select,2,monstercard([~Juggling Ball~[;]~Wind up Fist~[;]~Juggling Ball~][;]e);,,,,RED,,,,none,0,YES,NO,cannotsteal|excludefromrandomlists|monstercard|curseavoid,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
Blood Cauldron,Drain [heart]1 health[;]|get a new dice,1,drain(1); givedice();,Random Roll,NORMAL,,RED,change_power,change_power,,,0,NO,NO,vanilla,1,,,,,,,,,,,givedice();
Blood Cauldron_upgraded,Drain [heart]1 health[;] reroll dice|[gray](Reuseable),1,drain(1); givedice();,Random Roll,NORMAL,,RED,,,,,2,NO,NO,vanilla,,,,,,,,,,,,givedice();
Blood Cauldron_downgraded,Drain [heart]1 health,1,drain(1);,Random Roll,NORMAL,,RED,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Dust Cloud,Do [sword]<d6> damage[;]|on 6[;] blind [blind]2 dice,2,attack(d); if(d == 6) { bonus(2000); inflict(BLIND[;] 2); } if(d < 6) { sfxdamage(target[;]d); } else { sfxdamage(target[;]d); sfx(~_blind~[;]~~[;]0.2); },Regenerate,NORMAL,,PURPLE,change_power,change_power,,,0,NO,NO,cannotsteal|vanilla,,,,,,,,,,,,
Dust Cloud_upgraded,Do [sword]<d6> damage[;]|blind [blind]2 dice,2,attack(d); inflict(BLIND[;] 2);,Regenerate,NORMAL,,PURPLE,,,,,0,NO,NO,cannotsteal|vanilla,,,,,,,,,,,,
Dust Cloud_downgraded,Do [sword]<d6> damage,2,attack(d);,Regenerate,NORMAL,,PURPLE,,,,,0,NO,NO,cannotsteal|vanilla,,,,,,,,,,,,
Rotten Core,Reduce health by half,2,pierceattack((target.hp / 2));,Time Stop,COUNTDOWN,16,RED,threequartercountdown,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,
Rotten Core_weakened,Reduce health by one third,2,pierceattack((target.hp / 3));,Time Stop,COUNTDOWN,12,RED,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Rotten Core_downgraded,Reduce health by one third,2,pierceattack((target.hp / 3));,Time Stop,COUNTDOWN,16,RED,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Worm Bite,Do [sword]1 damage,2,attack(1);,Bubble Gun,NORMAL,,ORANGE,change_power,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,
Worm Bite_downgraded,Do [sword]1 damage,2,attack(1);,Bubble Gun,MIN4,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Worm Bite_upgraded,Do [sword]3 damage,2,attack(3);,Bubble Gun,NORMAL,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Fool's Fire,Inflict [vanish]Vanish,2,inflict(VANISH);,Cackle,COUNTDOWN,12,PINK,halfcountdown,change_function,,,0,NO,NO,vanilla,,,,,,,,,,,,
Fool's Fire_downgraded,Burns [fire]1 dice,2,inflict(FIRE);,Cackle,COUNTDOWN,12,PINK,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Fool's Fire_weakened,Burns [fire]1 dice,2,inflict(FIRE);,Cackle,COUNTDOWN,6,PINK,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Beetle Headbutt,Do [sword]5 damage[;]|Lock [lock]1 dice,2,attack(5); inflict(LOCK);,Stardust,COUNTDOWN,12,PURPLE,change_power,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,
Beetle Headbutt_upgraded,Do [sword]8 damage[;]|Lock [lock]1 dice,2,attack(8); inflict(LOCK);,Stardust,COUNTDOWN,12,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Beetle Headbutt_downgraded,Lock [lock]1 dice,2,inflict(LOCK);,Stardust,COUNTDOWN,12,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Uptick@1,Increase and reset all dice|[gray](Current uptick: 1),2,if(simulation) { bonus(-1000); } else { self.getskillcard().animate(~flashandshake~); },,REQUIRE1,,GRAY,,,,,-1,YES,NO,hidereuseable|excludefromrandomlists|curseavoid,,,,,,,,,var uptick = 2; self.replaceskillcard(~Uptick@~ + uptick); self.setvar(~uptick~[;]uptick); var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(uptick[;] self.screenposition()[;] c * 0.05); c++; } } sfx(~diceroll~);,,,
Uptick@2,Increase and reset all dice|[gray](Current uptick: 2),2,if(simulation) { bonus(-1000); } else { self.getskillcard().animate(~flashandshake~); },,REQUIRE2,,GRAY,,,,,-1,YES,NO,hidereuseable|excludefromrandomlists|curseavoid,,,,,,,,,var uptick = 3; self.replaceskillcard(~Uptick@~ + uptick); self.setvar(~uptick~[;]uptick); var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(uptick[;] self.screenposition()[;] c * 0.05); c++; } } sfx(~diceroll~);,,,
Uptick@3,Increase and reset all dice|[gray](Current uptick: 3),2,if(simulation) { bonus(-1000); } else { self.getskillcard().animate(~flashandshake~); },,REQUIRE3,,GRAY,,,,,-1,YES,NO,hidereuseable|excludefromrandomlists|curseavoid,,,,,,,,,var uptick = 4; self.replaceskillcard(~Uptick@~ + uptick); self.setvar(~uptick~[;]uptick); var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(uptick[;] self.screenposition()[;] c * 0.05); c++; } } sfx(~diceroll~);,,,
Uptick@4,Increase and reset all dice|[gray](Current uptick: 4),2,if(simulation) { bonus(-1000); } else { self.getskillcard().animate(~flashandshake~); },,REQUIRE4,,GRAY,,,,,-1,YES,NO,hidereuseable|excludefromrandomlists|curseavoid,,,,,,,,,var uptick = 5; self.replaceskillcard(~Uptick@~ + uptick); self.setvar(~uptick~[;]uptick); var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(uptick[;] self.screenposition()[;] c * 0.05); c++; } } sfx(~diceroll~);,,,
Uptick@5,Increase and reset all dice|[gray](Current uptick: 5),2,if(simulation) { bonus(-1000); } else { self.getskillcard().animate(~flashandshake~); },,REQUIRE5,,GRAY,,,,,-1,YES,NO,hidereuseable|excludefromrandomlists|curseavoid,,,,,,,,,var uptick = 6; self.replaceskillcard(~Uptick@~ + uptick); self.setvar(~uptick~[;]uptick); var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(uptick[;] self.screenposition()[;] c * 0.05); c++; } } sfx(~diceroll~);,,,
Uptick@6,Reset uptick to 1|[gray](Current uptick: 6),2,if(simulation) { bonus(-1000); } else { self.getskillcard().animate(~flashandshake~); },,REQUIRE6,,GRAY,,,,,-1,YES,NO,hidereuseable|excludefromrandomlists|curseavoid,,,,,,,,,var uptick = 1; self.replaceskillcard(~Uptick@~ + uptick); self.setvar(~uptick~[;]uptick); var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(uptick[;] self.screenposition()[;] c * 0.05); c++; } } sfx(~diceroll~);,,,
Kunai,Do [sword]<double> damage|[gray](Reuseable),1,attack(d * 2);,Pea Gun,REQUIRE1,,RED,increaserange,change_power,,,-1,NO,NO,vanilla,,,,,,,,,,,,
Kunai_downgraded,Do [sword]<d6> damage|[gray](Reuseable),1,attack(d);,Pea Gun,REQUIRE1,,RED,,,,,-1,NO,NO,vanilla,,,,,,,,,,,,
Glare,Lock [lock]1 dice|[gray](Reuseable),2,inflict(LOCK);,Stardust,REQUIRE1,,YELLOW,change_power,change_power,,,2,NO,NO,vanilla,,,,,,,,,,,,
Glare_upgraded,Lock [lock]1 dice|[gray](Reuseable),2,inflict(LOCK);,Stardust,REQUIRE1,,YELLOW,,,,,-1,NO,NO,vanilla,,,,,,,,,,,,
Glare_downgraded,Lock [lock]1 dice,2,inflict(LOCK);,Stardust,REQUIRE1,,YELLOW,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Avalanche,Do [sword]3 damage[;]|reroll with lower value,1,if(!simulation) { attack(3); var outcome = []; for(i in 1 ... d) { outcome.push(i); } givedice(rand(outcome)); } else { attack(3); },Shuriken,MIN3,,GRAY,change_power,change_power,,,0,NO,NO,vanilla,,,,,,,,,,,,var outcome = []; for(i in 1 ... d) { outcome.push(i); } givedice(rand(outcome));
Avalanche_upgraded,Do [sword]4 damage[;]|reroll with lower value,1,if(!simulation) { attack(4); var outcome = []; for(i in 1 ... d) { outcome.push(i); } givedice(rand(outcome)); } else { attack(4); },Shuriken,MIN3,,GRAY,,,,,0,NO,NO,vanilla,,,,,,,,,,,,var outcome = []; for(i in 1 ... d) { outcome.push(i); } givedice(rand(outcome));
Avalanche_downgraded,Do [sword]3 damage[;]|reroll with lower value,1,if(!simulation) { attack(3); var outcome = []; for(i in 1 ... d) { outcome.push(i); } givedice(rand(outcome)); } else { attack(3); },Shuriken,MIN4,,GRAY,,,,,0,NO,NO,vanilla,,,,,,,,,,,,var outcome = []; for(i in 1 ... d) { outcome.push(i); } givedice(rand(outcome));
Mood Change,Change the weather[;]|recover [heal]3 health,2,if(!simulation) { var eqcount = 0; for(e in self.equipment){ if(e.ready) { eqcount++; } } if(eqcount >= 1) { for(e in self.equipment){ if(e.name != ~Mood Change~){ e.usedthisbattle = true; e.ready = false; e.animate(~error~); } } } } attackself(-3); var weather = rand([~Hurricane~[;]~Thunder Storm~[;]~Heatwave~[;]~Snowstorm~[;]~Thunder Storm~[;]~Heatwave~[;]~Snowstorm~]); giveequipment([weather[;]weather[;]weather[;]~Mood Change~][;]true[;]false);,Regenerate,COUNTDOWN,5,GREEN,change_power,change_power,,,0,YES,YES,excludefromrandomlists|curseavoid|cannotreuse|cannotsteal,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Mood Change_upgraded,Change the weather[;]|recover [heal]6 health,2,if(!simulation) { var eqcount = 0; for(e in self.equipment){ if(e.ready) { eqcount++; } } if(eqcount >= 1) { for(e in self.equipment){ if(e.name != ~Mood Change~){ e.usedthisbattle = true; e.ready = false; e.animate(~error~); } } } } attackself(-6); var weather = rand([~Hurricane+~[;]~Thunder Storm+~[;]~Heatwave+~[;]~Snowstorm+~[;]~Thunder Storm+~[;]~Heatwave+~[;]~Snowstorm+~]); giveequipment([weather[;]weather[;]weather[;]~Mood Change+~][;]true[;]false);,Regenerate,COUNTDOWN,5,GREEN,,,,,0,YES,YES,excludefromrandomlists|curseavoid|cannotreuse|cannotsteal,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Mood Change_downgraded,Change the weather,2,if(!simulation) { var eqcount = 0; for(e in self.equipment){ if(e.ready) { eqcount++; } } if(eqcount >= 1) { for(e in self.equipment){ if(e.name != ~Mood Change~){ e.usedthisbattle = true; e.ready = false; e.animate(~error~); } } } } var weather = rand([~Hurricane~[;]~Thunder Storm~[;]~Heatwave~[;]~Snowstorm~[;]~Thunder Storm~[;]~Heatwave~[;]~Snowstorm~]); giveequipment([weather[;]weather[;]weather[;]~Mood Change~][;]true[;]false); sfx(~_thinghappens~);,Regenerate,COUNTDOWN,5,GREEN,,,,,0,YES,YES,excludefromrandomlists|curseavoid|cannotreuse|cannotsteal,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Mood Change_weakened,Change the weather,2,if(!simulation) { var eqcount = 0; for(e in self.equipment){ if(e.ready) { eqcount++; } } if(eqcount >= 1) { for(e in self.equipment){ if(e.name != ~Mood Change~){ e.usedthisbattle = true; e.ready = false; e.animate(~error~); } } } } var weather = rand([~Hurricane+~[;]~Thunder Storm+~[;]~Heatwave+~[;]~Snowstorm+~[;]~Thunder Storm+~[;]~Heatwave+~[;]~Snowstorm+~]); giveequipment([weather[;]weather[;]weather[;]~Mood Change+~][;]true[;]false); sfx(~_thinghappens~);,Regenerate,COUNTDOWN,5,GREEN,,,,,0,YES,YES,excludefromrandomlists|curseavoid|cannotreuse|cannotsteal,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Hurricane,Do [sword]3[;] lock [lock]1 dice|[gray](once per battle),2,attack(3); inflict(LOCK);,Random Roll,COUNTDOWN,5,PURPLE,change_power,change_power,,,0,NO,YES,vanilla,,,,,,,,,,,,
Hurricane_upgraded,Do [sword]4[;] lock [lock]1 dice|[gray](once per battle),2,attack(4); inflict(LOCK);,Random Roll,COUNTDOWN,5,PURPLE,,,,,0,NO,YES,vanilla,,,,,,,,,,,,
Hurricane_downgraded,Lock [lock]1 dice|[gray](once per battle),2,inflict(LOCK);,Random Roll,COUNTDOWN,5,PURPLE,,,,,0,NO,YES,vanilla,,,,,,,,,,,,
Thunder Storm,Do [shock]3[;] inflict [shock]1 shock|[gray](once per battle),2,attack(3[;]SHOCK); inflict(SHOCK);,Zap,COUNTDOWN,5,YELLOW,change_power,change_power,,,0,NO,YES,vanilla,,,,,,,,,,,,
Thunder Storm_upgraded,Do [shock]4[;] inflict [shock]1 shock|[gray](once per battle),2,attack(4[;]SHOCK); inflict(SHOCK);,Zap,COUNTDOWN,5,YELLOW,,,,,0,NO,YES,vanilla,,,,,,,,,,,,
Thunder Storm_downgraded,Inflict [shock]1 shock|[gray](once per battle),2,inflict(SHOCK);,Zap,COUNTDOWN,5,YELLOW,,,,,0,NO,YES,vanilla,,,,,,,,,,,,
Heatwave,Do [fire]3[;] inflict [fire]1 burn|[gray](once per battle),2,attack(3[;]FIRE); inflict(FIRE);,Hellfire,COUNTDOWN,5,RED,change_power,change_power,,,0,NO,YES,vanilla,,,,,,,,,,,,
Heatwave_upgraded,Do [fire]4[;] inflict [fire]1 burn|[gray](once per battle),2,attack(4[;]FIRE); inflict(FIRE);,Hellfire,COUNTDOWN,5,RED,,,,,0,NO,YES,vanilla,,,,,,,,,,,,
Heatwave_downgraded,Inflict [fire]1 burn|[gray](once per battle),2,inflict(FIRE);,Hellfire,COUNTDOWN,5,RED,,,,,0,NO,YES,vanilla,,,,,,,,,,,,
Snowstorm,Do [ice]3[;] inflict [ice]1 freeze|[gray](once per battle),2,attack(3[;]ICE); inflict(ICE);,Hellfire,COUNTDOWN,5,BRIGHTCYAN,change_power,change_power,,,0,NO,YES,vanilla,,,,,,,,,,,,
Snowstorm_upgraded,Do [ice]4[;] inflict [ice]1 freeze|[gray](once per battle),2,attack(4[;]ICE); inflict(ICE);,Hellfire,COUNTDOWN,5,BRIGHTCYAN,,,,,0,NO,YES,vanilla,,,,,,,,,,,,
Snowstorm_downgraded,Inflict [ice]1 freeze|[gray](once per battle),2,inflict(ICE);,Hellfire,COUNTDOWN,5,BRIGHTCYAN,,,,,0,NO,YES,vanilla,,,,,,,,,,,,
Dark Shadow@versusladyluck,Do [sword]<d6> damage[;]|add 2x random status,2,attack(d); var randstatus = rand([BLIND[;]FIRE[;]WEAKEN[;]SHOCK[;]POISON]); inflict(randstatus[;]2); sfxdamage(target[;]d); sfx(~_~ + randstatus.toLowerCase()[;]~~[;]0.2);,Stardust,EVEN,,GRAY,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Dark Shadow@versusladyluck_upgraded,Do [sword]<d6> damage[;]|add 2x random status,2,attack(d); var randstatus = rand([BLIND[;]FIRE[;]WEAKEN[;]SHOCK[;]POISON]); inflict(randstatus[;]2); sfxdamage(target[;]d); sfx(~_~ + randstatus.toLowerCase()[;]~~[;]0.2);,Stardust,NORMAL,,GRAY,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
